5.540240766164152883e+05,8.250000000000000000e+05
5.952470642966371961e+05,5.480000000000000000e+05
7.922094211582064163e+05,5.300000000000000000e+05
2.333854055981785641e+05,2.495000000000000000e+05
5.611983127017195802e+05,6.200000000000000000e+05
7.095665029434451135e+05,7.300000000000000000e+05
3.988900949581756140e+05,2.150000000000000000e+05
4.810662148865034687e+05,5.650000000000000000e+05
5.700034810183384689e+05,6.395000000000000000e+05
3.133804368392168544e+05,3.500000000000000000e+05
1.444947582214787253e+05,1.660000000000000000e+05
7.404880783099879045e+05,6.900000000000000000e+05
4.989695095326139126e+05,3.720000000000000000e+05
1.635346656387918163e+06,1.170000000000000000e+06
7.438077731838761829e+05,6.165000000000000000e+05
2.877433192562439945e+05,2.685000000000000000e+05
4.941301312653740169e+05,4.650000000000000000e+05
5.316910170054074842e+05,4.400000000000000000e+05
3.543285379774176981e+05,4.060000000000000000e+05
4.433928415666532819e+05,3.890000000000000000e+05
5.521772286874311976e+05,4.265000000000000000e+05
1.136455353272677865e+06,9.100000000000000000e+05
2.643722908104787930e+05,3.850000000000000000e+05
6.377434574517696165e+05,6.480000000000000000e+05
4.506883994040808757e+05,2.800000000000000000e+05
6.663465803621115629e+05,7.020000000000000000e+05
3.465257428777270252e+05,2.750000000000000000e+05
8.486240734148048796e+05,1.090000000000000000e+06
7.574245333286131499e+05,4.810000000000000000e+05
4.324330042974414537e+05,4.250000000000000000e+05
2.008996742533982324e+05,2.320000000000000000e+05
2.297312280629399174e+05,2.500000000000000000e+05
5.872656470630642725e+05,4.499500000000000000e+05
8.690594282169874059e+05,7.975000000000000000e+05
4.599679362762655364e+05,5.950000000000000000e+05
2.441634338805913460e+06,2.030000000000000000e+06
3.173788389451769181e+05,3.270000000000000000e+05
3.102337184133020928e+05,3.100000000000000000e+05
2.688470107730366290e+05,1.750030000000000000e+05
2.192232845624951296e+05,1.840000000000000000e+05
5.496549788031622302e+05,5.540000000000000000e+05
6.818308012667365838e+05,6.300000000000000000e+05
8.403531225595050491e+05,7.600000000000000000e+05
1.914279148337274964e+05,2.050000000000000000e+05
4.825269208732950501e+05,4.590000000000000000e+05
2.707777360049795243e+05,2.795000000000000000e+05
1.921540704285127285e+05,1.730000000000000000e+05
2.960934641682571382e+05,3.150000000000000000e+05
7.308670741804114077e+05,6.499500000000000000e+05
1.072319742483837530e+06,1.370000000000000000e+06
8.848356065061211120e+05,9.900000000000000000e+05
4.759449295999773894e+05,4.000000000000000000e+05
5.290304937741598114e+05,5.700000000000000000e+05
6.703292851167486515e+05,6.880000000000000000e+05
6.952336678955835523e+05,5.150000000000000000e+05
3.216629340865354170e+05,4.350000000000000000e+05
2.216496714148750762e+05,2.550000000000000000e+05
3.054452100974848727e+05,2.250000000000000000e+05
5.392327114658155479e+05,4.700000000000000000e+05
2.208212306079120608e+05,2.675000000000000000e+05
5.394855530096750008e+05,5.300000000000000000e+05
3.950975548340534442e+05,5.650000000000000000e+05
4.605296292838186491e+05,4.500000000000000000e+05
6.496323206111036707e+05,4.830000000000000000e+05
3.741433260941694025e+05,5.490000000000000000e+05
4.151602360051663127e+05,4.750000000000000000e+05
4.715289205373527948e+05,6.400000000000000000e+05
1.005422724078335683e+06,1.200000000000000000e+06
1.183733530685970472e+05,2.950000000000000000e+05
1.004026939727292280e+06,8.980000000000000000e+05
7.117526106458841241e+04,2.245000000000000000e+05
6.649579181665839860e+05,6.550000000000000000e+05
7.181038710456863046e+05,1.230000000000000000e+06
4.818722114879900473e+05,5.350000000000000000e+05
5.175927298689638847e+05,5.000000000000000000e+05
4.741352024565373431e+05,3.745000000000000000e+05
4.819706392236998072e+05,5.540000000000000000e+05
6.574686809498099610e+05,5.350000000000000000e+05
4.778682815474958625e+05,3.759500000000000000e+05
7.375256052211374044e+05,8.266000000000000000e+05
4.697814738767326344e+05,4.450000000000000000e+05
6.964564339235342341e+05,7.150000000000000000e+05
4.872296320817104424e+05,5.180000000000000000e+05
5.463776844993508421e+05,4.295000000000000000e+05
4.959319611882374738e+05,5.650000000000000000e+05
6.809834478389689466e+05,5.610000000000000000e+05
2.269257125611217343e+05,2.500000000000000000e+05
6.559145373845434515e+05,5.950000000000000000e+05
7.185471503283153288e+05,8.000000000000000000e+05
4.156740093494100729e+05,4.400000000000000000e+05
8.206685335455269087e+05,1.200000000000000000e+06
4.628423832011630875e+05,4.000000000000000000e+05
6.243564019461092539e+05,6.405000000000000000e+05
5.139294724827123573e+05,5.600000000000000000e+05
6.988032167661748827e+05,4.970000000000000000e+05
4.285973098251648480e+05,5.767500000000000000e+05
1.086922649672333850e+06,4.420000000000000000e+05
1.625708419496548828e+06,1.360000000000000000e+06
2.645528354887989699e+05,3.200000000000000000e+05
6.884911712582422188e+05,4.530000000000000000e+05
6.023954096623688238e+05,8.090000000000000000e+05
5.859821761130213272e+05,8.600000000000000000e+05
1.090732310837722383e+06,8.180000000000000000e+05
5.155817172692295862e+05,3.950000000000000000e+05
6.398470745514684822e+05,7.650000000000000000e+05
4.756411042850518133e+05,5.270000000000000000e+05
4.012697006310094730e+05,4.150000000000000000e+05
5.756728800026701065e+05,6.820000000000000000e+05
4.306432067600958981e+05,3.200000000000000000e+05
7.296102101365902927e+05,6.600000000000000000e+05
3.562616881978285965e+05,3.050000000000000000e+05
4.494861305162424105e+05,4.950000000000000000e+05
5.075273374982423265e+05,6.260000000000000000e+05
8.020807467095382744e+05,9.900000000000000000e+05
6.193472901612807764e+05,6.000000000000000000e+05
4.379475326539525995e+05,3.270000000000000000e+05
3.998662820453603053e+05,2.570000000000000000e+05
5.215876067680871347e+05,4.780000000000000000e+05
3.044424239152699010e+05,3.900000000000000000e+05
4.098752656042537419e+05,4.750000000000000000e+05
4.963786667479166063e+05,4.150000000000000000e+05
2.277018389161129307e+05,2.300000000000000000e+05
5.776798061782864388e+05,3.900000000000000000e+05
5.289801452521278989e+05,5.300000000000000000e+05
2.095600373033398646e+05,2.850000000000000000e+05
6.649265525985127315e+05,5.600000000000000000e+05
5.324391642956021242e+05,5.560000000000000000e+05
9.864708877705112100e+05,7.300000000000000000e+05
5.128366014088583179e+05,4.010000000000000000e+05
4.612837906744459178e+05,3.920000000000000000e+05
6.836605452569838380e+05,5.850000000000000000e+05
7.523074385707359761e+05,5.900000000000000000e+05
4.615758229543914786e+05,5.200000000000000000e+05
4.956600329668318736e+05,3.475000000000000000e+05
5.409519068378733937e+05,7.300010000000000000e+05
4.922807605714952806e+05,4.950000000000000000e+05
5.044683040024289512e+05,4.410000000000000000e+05
2.097253345665692759e+05,2.230000000000000000e+05
2.717333267548293807e+05,5.700000000000000000e+05
5.176480206108880229e+05,3.960000000000000000e+05
6.388948230116876075e+05,5.600000000000000000e+05
4.820787363091221778e+05,3.980000000000000000e+05
2.614840490062525205e+05,2.800000000000000000e+05
5.148877757335582864e+05,4.749500000000000000e+05
5.169904086476305965e+05,3.300000000000000000e+05
1.442748509255522164e+06,1.400000000000000000e+06
7.431953003873602720e+05,7.990000000000000000e+05
4.668731158205881948e+05,5.950000000000000000e+05
5.519674293936262839e+05,4.310000000000000000e+05
4.622298339693412418e+05,5.072500000000000000e+05
2.354417291257923935e+05,2.299500000000000000e+05
4.790775975636119256e+05,5.000000000000000000e+05
9.577711071855367627e+05,8.150000000000000000e+05
1.587033859621948504e+05,2.040000000000000000e+05
4.348873244675948517e+05,4.991000000000000000e+05
4.108520552003504708e+05,6.640000000000000000e+05
9.800989781588466140e+05,5.500000000000000000e+05
1.287545813610414742e+06,8.050000000000000000e+05
6.210162138321334496e+05,5.615000000000000000e+05
7.252936981629385846e+05,8.584500000000000000e+05
4.465967060091484454e+05,4.750000000000000000e+05
1.922476337231238722e+05,1.290000000000000000e+05
1.848009545670470223e+06,1.500000000000000000e+06
2.789534615874068695e+05,1.400000000000000000e+05
3.009206400972374249e+05,2.150000000000000000e+05
9.805989013253527228e+05,5.500000000000000000e+05
3.965934210531969438e+05,4.515550000000000000e+05
1.670648028204595437e+06,2.400000000000000000e+06
8.310766686969407601e+05,8.705150000000000000e+05
2.378709169472139620e+05,2.664900000000000000e+05
2.748936009578391095e+05,3.824950000000000000e+05
6.501743976263118675e+05,7.510000000000000000e+05
2.571542027591510559e+05,3.400000000000000000e+05
4.599514149051704444e+05,5.850000000000000000e+05
4.393777562337230192e+05,2.990000000000000000e+05
7.329894313815255882e+05,7.538880000000000000e+05
4.354581191425207071e+05,2.480000000000000000e+05
6.202117585807580035e+05,5.999500000000000000e+05
4.650767834595729364e+05,4.050000000000000000e+05
4.407438414993787184e+06,6.890000000000000000e+06
3.401979899700995302e+05,3.997000000000000000e+05
4.579353311524337623e+05,5.300000000000000000e+05
2.107430655848498864e+05,4.750000000000000000e+05
3.363712127906225505e+05,3.550000000000000000e+05
3.356754764833170921e+05,1.625000000000000000e+05
3.044748719247733243e+05,3.850000000000000000e+05
7.415441424371497706e+05,7.800000000000000000e+05
2.842232531790508074e+05,2.875000000000000000e+05
4.277265335041334038e+05,4.039500000000000000e+05
4.210983540678631980e+05,2.250000000000000000e+05
8.225449140252562938e+05,5.000000000000000000e+05
6.178477782653172035e+05,5.523210000000000000e+05
7.246862461795201525e+05,4.130000000000000000e+05
4.576272784791199956e+05,4.900000000000000000e+05
2.543081131662404805e+05,1.780000000000000000e+05
4.917128737667375826e+05,2.950000000000000000e+05
8.337782916438621469e+05,5.000000000000000000e+05
6.466920114017208107e+05,6.200000000000000000e+05
3.404412350768054603e+05,4.715000000000000000e+05
2.805584668197160936e+05,2.720000000000000000e+05
2.836921691547862720e+05,2.300000000000000000e+05
5.213737058642574120e+05,5.462000000000000000e+05
3.704809134098197101e+05,3.540000000000000000e+05
5.696096338105601026e+05,5.200000000000000000e+05
6.069826810074185487e+05,7.190000000000000000e+05
3.602227877950157854e+05,3.150000000000000000e+05
1.375934118197513511e+06,8.400000000000000000e+05
6.133078485710431123e+05,3.525000000000000000e+05
4.869592748000504216e+05,5.300000000000000000e+05
4.456916001536209369e+05,3.600000000000000000e+05
3.908888570322301239e+05,4.990000000000000000e+05
2.698190084531527245e+05,3.875000000000000000e+05
6.686711832094200654e+05,8.500000000000000000e+05
4.231464856986682862e+05,4.675000000000000000e+05
5.659949430584976217e+05,9.850000000000000000e+05
5.812712628570140805e+05,7.500000000000000000e+05
8.485438205139393685e+05,9.075000000000000000e+05
5.690411852804833325e+05,5.380000000000000000e+05
2.574776498699429503e+05,2.600000000000000000e+05
1.688629474134764168e+05,2.400000000000000000e+05
4.018899002250612248e+05,3.380000000000000000e+05
2.738721605321282987e+05,2.140000000000000000e+05
3.614162248768567224e+05,6.450000000000000000e+05
4.760302325092910905e+05,5.975000000000000000e+05
4.454331740594771691e+05,5.750000000000000000e+05
3.281764010287424899e+05,3.299900000000000000e+05
2.541189702691449202e+05,3.550000000000000000e+05
3.902752945565803675e+05,4.400000000000000000e+05
4.178529925701062893e+05,4.250000000000000000e+05
4.825896935030238237e+05,3.720000000000000000e+05
4.358463975556282676e+05,3.300000000000000000e+05
1.812338409204173367e+05,3.990000000000000000e+05
2.885789456768561504e+05,1.685000000000000000e+05
3.798314273622413166e+05,3.700000000000000000e+05
3.823545676070569898e+05,1.790000000000000000e+05
3.727993198012061766e+05,1.990000000000000000e+05
4.629293255388918333e+05,2.775000000000000000e+05
1.617570038203370641e+05,2.499000000000000000e+05
4.316384429187502828e+05,4.360000000000000000e+05
3.218393545419748407e+05,3.600000000000000000e+05
7.864091790318274871e+05,1.070000000000000000e+06
4.064143564430312836e+05,3.400000000000000000e+05
1.495362869357479503e+05,2.935500000000000000e+05
7.777507812847197056e+05,8.950000000000000000e+05
5.348822440808062674e+05,3.080000000000000000e+05
3.560235171980577288e+05,3.599500000000000000e+05
4.317018554633524618e+05,3.400000000000000000e+05
6.024807735753806774e+05,7.561000000000000000e+05
4.364237154237420182e+05,4.120000000000000000e+05
5.692476461374011124e+05,4.990000000000000000e+05
3.868969788850899786e+05,3.270000000000000000e+05
1.902861729395089205e+05,5.250000000000000000e+05
3.041899539113129140e+05,3.200000000000000000e+05
5.212233005634963629e+05,3.950000000000000000e+05
2.772328545820761938e+05,3.500000000000000000e+05
5.925445414084043587e+05,6.400000000000000000e+05
6.510736576387877576e+05,8.860000000000000000e+05
4.839951479658636963e+05,4.430000000000000000e+05
5.215141927056045970e+05,5.050000000000000000e+05
6.665742123585373629e+05,6.905000000000000000e+05
3.236005402798159630e+05,3.120000000000000000e+05
6.114437977343463572e+05,4.560000000000000000e+05
4.097337998624236789e+05,4.750000000000000000e+05
5.114337268407439115e+05,1.130000000000000000e+06
7.831800695742315147e+05,8.500000000000000000e+05
6.794707039758213796e+05,6.747250000000000000e+05
5.217803702635994414e+05,4.275000000000000000e+05
3.842081248402603669e+05,5.025010000000000000e+05
2.681462482602972304e+05,2.750000000000000000e+05
3.180832121855549631e+05,2.399990000000000000e+05
5.813741037327194354e+05,4.950000000000000000e+05
5.689673239832110703e+05,4.375000000000000000e+05
3.292298824578257045e+05,2.900000000000000000e+05
5.708513072039379040e+05,4.850000000000000000e+05
4.018412717385772266e+05,3.795000000000000000e+05
3.899959863703339943e+05,4.850000000000000000e+05
2.487727333849588758e+05,2.280000000000000000e+05
2.645044001342635602e+05,1.100000000000000000e+05
7.409921545977662317e+05,6.165000000000000000e+05
4.634617500414262176e+05,3.900000000000000000e+05
7.446557600053224014e+05,5.250000000000000000e+05
1.666505996262889530e+05,1.371240000000000000e+05
3.632764042882176582e+05,3.150000000000000000e+05
5.711810767619609833e+05,4.600000000000000000e+05
2.829966998652587645e+05,3.000000000000000000e+05
5.545395655075379182e+05,6.350000000000000000e+05
4.039032178053444368e+05,4.450000000000000000e+05
1.098320316309334710e+06,1.160000000000000000e+06
6.128167879013300408e+05,6.245000000000000000e+05
6.679445060905347345e+05,4.520000000000000000e+05
4.346123245723317959e+05,4.270000000000000000e+05
2.895580568355484866e+05,2.860000000000000000e+05
5.387117282398056705e+05,4.950000000000000000e+05
7.777543126122727990e+05,7.380000000000000000e+05
5.692871974750456866e+05,7.365000000000000000e+05
7.226875761944334954e+05,7.400000000000000000e+05
1.040048005370543338e+06,8.800000000000000000e+05
4.739399930149595020e+05,4.085000000000000000e+05
2.371532865963275835e+05,2.907000000000000000e+05
2.383812756664863555e+05,2.399500000000000000e+05
2.501232632480306784e+05,2.724500000000000000e+05
6.713490176154910587e+05,5.010000000000000000e+05
2.004140627463074634e+05,3.049500000000000000e+05
2.292738187314056559e+05,2.440000000000000000e+05
5.746604110188975465e+05,5.660000000000000000e+05
3.001321717407959513e+05,1.718000000000000000e+05
3.429757969124892843e+05,3.555000000000000000e+05
8.959812637643625494e+05,6.100000000000000000e+05
2.581621959113795892e+05,2.800000000000000000e+05
3.483180467358289752e+05,2.950000000000000000e+05
5.674342777485531988e+05,6.460000000000000000e+05
5.571960852301868144e+05,4.071850000000000000e+05
6.383399262029139791e+05,3.570000000000000000e+05
3.037864085531691089e+05,3.270000000000000000e+05
4.530731818618932739e+05,3.830000000000000000e+05
5.286452223791456781e+05,6.760000000000000000e+05
1.483214754655551165e+06,1.280000000000000000e+06
2.426902697538383654e+05,2.110000000000000000e+05
2.568447649544476299e+05,4.750000000000000000e+05
7.044467850526395487e+05,4.650000000000000000e+05
4.896529776974038687e+05,5.000000000000000000e+05
5.132906377111615730e+05,3.000000000000000000e+05
5.790234325380034279e+05,6.800000000000000000e+05
5.363085221048860112e+05,8.000000000000000000e+05
4.396286531833331101e+05,2.650000000000000000e+05
4.646218735106530949e+05,2.520000000000000000e+05
5.160743231740497868e+05,3.750000000000000000e+05
4.107540398756148643e+05,4.650000000000000000e+05
2.703121474267707672e+05,2.350000000000000000e+05
1.666521115134260617e+06,1.850000000000000000e+06
7.226868828285658965e+05,1.310000000000000000e+06
4.465686424177473527e+05,5.499500000000000000e+05
6.131568312697188230e+05,6.511000000000000000e+05
4.955611154360942310e+05,5.685000000000000000e+05
8.682882554596771952e+05,4.900000000000000000e+05
3.812883723078705953e+05,4.120000000000000000e+05
2.578044174383520731e+05,2.084170000000000000e+05
9.449409997395171085e+05,9.350000000000000000e+05
4.886382961971043260e+05,3.890000000000000000e+05
2.803010844158088323e+06,1.680000000000000000e+06
1.113404547265663510e+06,1.050000000000000000e+06
7.856958654991856311e+05,7.250000000000000000e+05
3.748313113175749313e+05,3.240000000000000000e+05
4.914651710732671199e+05,4.000000000000000000e+05
5.029248736638273112e+05,3.190000000000000000e+05
1.815908575161195826e+06,1.240000000000000000e+06
5.062149164364964236e+05,4.080000000000000000e+05
2.717756899669066537e+06,3.570000000000000000e+06
9.932758867954516318e+05,7.700000000000000000e+05
4.844344987693575094e+05,4.550000000000000000e+05
8.682560467361848569e+05,6.850000000000000000e+05
4.946390626622496056e+05,6.075000000000000000e+05
5.520745737548064208e+05,4.350000000000000000e+05
2.013835343326452712e+05,2.340000000000000000e+05
6.637755367103656754e+05,6.050000000000000000e+05
3.621806922192561324e+05,3.599500000000000000e+05
2.865324692710606614e+05,3.799000000000000000e+05
6.315264647226074012e+05,5.660000000000000000e+05
1.174775167630370008e+06,1.270000000000000000e+06
4.743386271232117433e+05,4.840000000000000000e+05
5.373813686146212276e+05,6.630000000000000000e+05
5.784713309221233940e+05,6.850000000000000000e+05
4.057814983487187419e+05,3.500000000000000000e+05
2.474573701955654542e+05,2.720000000000000000e+05
2.777045640452794032e+05,3.400000000000000000e+05
7.514750766339815455e+05,9.250000000000000000e+05
3.394960138108729152e+05,2.750000000000000000e+05
6.409831784977116622e+05,7.037700000000000000e+05
7.842753558984389529e+05,7.000000000000000000e+05
2.905763895263513550e+05,2.285000000000000000e+05
5.069256132987468736e+05,2.875000000000000000e+05
1.224054007876925636e+06,1.600000000000000000e+06
6.633150587302313652e+05,6.289900000000000000e+05
4.390153026108798804e+05,5.175000000000000000e+05
1.546925691592545481e+06,1.280000000000000000e+06
6.789963961832983186e+05,6.340000000000000000e+05
4.544993945216602879e+05,5.250000000000000000e+05
9.170060395853897789e+05,6.550000000000000000e+05
6.710618358248665463e+05,7.450000000000000000e+05
1.988031190351924743e+05,2.250000000000000000e+05
1.061373490263335407e+05,1.785000000000000000e+05
4.182682886284739361e+05,4.050000000000000000e+05
6.817421131356165279e+05,4.550000000000000000e+05
5.112948229477005079e+05,3.750000000000000000e+05
4.170711202737615677e+05,3.000000000000000000e+05
2.587126479296666803e+05,3.097800000000000000e+05
5.193592240975344321e+05,6.700000000000000000e+05
7.533392426571411779e+05,6.990000000000000000e+05
6.843667411723413970e+05,3.700000000000000000e+05
1.015034591609591385e+06,9.889900000000000000e+05
4.228223525100426632e+05,3.225000000000000000e+05
1.039440975876245764e+06,9.050000000000000000e+05
