743195.30039 799000.00000
466873.11582 595000.00000
551967.42939 431000.00000
462229.83397 507250.00000
235441.72913 229950.00000
479077.59756 500000.00000
957771.10719 815000.00000
158703.38596 204000.00000
434887.32447 499100.00000
410852.05520 664000.00000
980098.97816 550000.00000
1287545.81361 805000.00000
621016.21383 561500.00000
725293.69816 858450.00000
446596.70601 475000.00000
192247.63372 129000.00000
1848009.54567 1500000.00000
278953.46159 140000.00000
300920.64010 215000.00000
980598.90133 550000.00000
396593.42105 451555.00000
1670648.02820 2400000.00000
831076.66870 870515.00000
237870.91695 266490.00000
274893.60096 382495.00000
650174.39763 751000.00000
257154.20276 340000.00000
459951.41491 585000.00000
439377.75623 299000.00000
732989.43138 753888.00000
435458.11914 248000.00000
620211.75858 599950.00000
465076.78346 405000.00000
4407438.41499 6890000.00000
340197.98997 399700.00000
457935.33115 530000.00000
210743.06558 475000.00000
336371.21279 355000.00000
335675.47648 162500.00000
304474.87192 385000.00000
741544.14244 780000.00000
284223.25318 287500.00000
427726.53350 403950.00000
421098.35407 225000.00000
822544.91403 500000.00000
617847.77827 552321.00000
724686.24618 413000.00000
457627.27848 490000.00000
254308.11317 178000.00000
491712.87377 295000.00000
833778.29164 500000.00000
646692.01140 620000.00000
340441.23508 471500.00000
280558.46682 272000.00000
283692.16915 230000.00000
521373.70586 546200.00000
370480.91341 354000.00000
569609.63381 520000.00000
606982.68101 719000.00000
360222.78780 315000.00000
1375934.11820 840000.00000
613307.84857 352500.00000
486959.27480 530000.00000
445691.60015 360000.00000
390888.85703 499000.00000
269819.00845 387500.00000
668671.18321 850000.00000
423146.48570 467500.00000
565994.94306 985000.00000
581271.26286 750000.00000
848543.82051 907500.00000
569041.18528 538000.00000
257477.64987 260000.00000
168862.94741 240000.00000
401889.90023 338000.00000
273872.16053 214000.00000
361416.22488 645000.00000
476030.23251 597500.00000
445433.17406 575000.00000
328176.40103 329990.00000
254118.97027 355000.00000
390275.29456 440000.00000
417852.99257 425000.00000
482589.69350 372000.00000
435846.39756 330000.00000
181233.84092 399000.00000
288578.94568 168500.00000
379831.42736 370000.00000
382354.56761 179000.00000
372799.31980 199000.00000
462929.32554 277500.00000
161757.00382 249900.00000
431638.44292 436000.00000
321839.35454 360000.00000
786409.17903 1070000.00000
406414.35644 340000.00000
149536.28694 293550.00000
777750.78128 895000.00000
534882.24408 308000.00000
356023.51720 359950.00000
431701.85546 340000.00000
602480.77358 756100.00000
436423.71542 412000.00000
569247.64614 499000.00000
386896.97889 327000.00000
190286.17294 525000.00000
304189.95391 320000.00000
521223.30056 395000.00000
277232.85458 350000.00000
592544.54141 640000.00000
651073.65764 886000.00000
483995.14797 443000.00000
521514.19271 505000.00000
666574.21236 690500.00000
323600.54028 312000.00000
611443.79773 456000.00000
409733.79986 475000.00000
511433.72684 1130000.00000
783180.06957 850000.00000
679470.70398 674725.00000
521780.37026 427500.00000
384208.12484 502501.00000
268146.24826 275000.00000
318083.21219 239999.00000
581374.10373 495000.00000
568967.32398 437500.00000
329229.88246 290000.00000
570851.30720 485000.00000
401841.27174 379500.00000
389995.98637 485000.00000
248772.73338 228000.00000
264504.40013 110000.00000
740992.15460 616500.00000
463461.75004 390000.00000
744655.76001 525000.00000
166650.59963 137124.00000
363276.40429 315000.00000
571181.07676 460000.00000
282996.69987 300000.00000
554539.56551 635000.00000
403903.21781 445000.00000
1098320.31631 1160000.00000
612816.78790 624500.00000
667944.50609 452000.00000
434612.32457 427000.00000
289558.05684 286000.00000
538711.72824 495000.00000
777754.31261 738000.00000
569287.19748 736500.00000
722687.57619 740000.00000
1040048.00537 880000.00000
473939.99301 408500.00000
237153.28660 290700.00000
238381.27567 239950.00000
250123.26325 272450.00000
671349.01762 501000.00000
200414.06275 304950.00000
229273.81873 244000.00000
574660.41102 566000.00000
300132.17174 171800.00000
342975.79691 355500.00000
895981.26376 610000.00000
258162.19591 280000.00000
348318.04674 295000.00000
567434.27775 646000.00000
557196.08523 407185.00000
638339.92620 357000.00000
303786.40855 327000.00000
453073.18186 383000.00000
528645.22238 676000.00000
1483214.75466 1280000.00000
242690.26975 211000.00000
256844.76495 475000.00000
704446.78505 465000.00000
489652.97770 500000.00000
513290.63771 300000.00000
579023.43254 680000.00000
536308.52210 800000.00000
439628.65318 265000.00000
464621.87351 252000.00000
516074.32317 375000.00000
410754.03988 465000.00000
270312.14743 235000.00000
1666521.11513 1850000.00000
722686.88283 1310000.00000
446568.64242 549950.00000
613156.83127 651100.00000
495561.11544 568500.00000
868288.25546 490000.00000
381288.37231 412000.00000
257804.41744 208417.00000
944940.99974 935000.00000
488638.29620 389000.00000
2803010.84416 1680000.00000
1113404.54727 1050000.00000
785695.86550 725000.00000
374831.31132 324000.00000
491465.17107 400000.00000
502924.87366 319000.00000
1815908.57516 1240000.00000
506214.91644 408000.00000
2717756.89967 3570000.00000
993275.88680 770000.00000
484434.49877 455000.00000
868256.04674 685000.00000
494639.06266 607500.00000
552074.57375 435000.00000
201383.53433 234000.00000
663775.53671 605000.00000
362180.69222 359950.00000
286532.46927 379900.00000
631526.46472 566000.00000
1174775.16763 1270000.00000
474338.62712 484000.00000
537381.36861 663000.00000
578471.33092 685000.00000
405781.49835 350000.00000
247457.37020 272000.00000
277704.56405 340000.00000
751475.07663 925000.00000
339496.01381 275000.00000
640983.17850 703770.00000
784275.35590 700000.00000
290576.38953 228500.00000
506925.61330 287500.00000
1224054.00788 1600000.00000
663315.05873 628990.00000
439015.30261 517500.00000
1546925.69159 1280000.00000
678996.39618 634000.00000
454499.39452 525000.00000
917006.03959 655000.00000
671061.83582 745000.00000
198803.11904 225000.00000
106137.34903 178500.00000
418268.28863 405000.00000
681742.11314 455000.00000
511294.82295 375000.00000
417071.12027 300000.00000
258712.64793 309780.00000
519359.22410 670000.00000
753339.24266 699000.00000
684366.74117 370000.00000
1015034.59161 988990.00000
422822.35251 322500.00000
1039440.97588 905000.00000
428197.48826 512000.00000
301976.48959 473600.00000
546372.29118 719950.00000
369785.71993 320000.00000
421815.71542 438500.00000
358847.26547 310000.00000
691395.76857 546000.00000
459994.70933 335500.00000
1209429.80704 874150.00000
599757.16674 680000.00000
403863.64599 500000.00000
384140.48940 375000.00000
304975.55555 207000.00000
254882.85824 255000.00000
433878.08900 450000.00000
742870.87820 808000.00000
578776.90174 409000.00000
875068.91583 840000.00000
492952.01426 438000.00000
668688.31410 715000.00000
457131.02361 352500.00000
915196.34478 1230000.00000
648875.48329 538000.00000
584293.95868 400000.00000
320553.95769 235000.00000
647360.16212 580000.00000
978784.16741 1080000.00000
405176.88925 335000.00000
777212.82258 499000.00000
176429.36049 190000.00000
375620.41226 235000.00000
242212.44211 246500.00000
817432.75082 1070000.00000
416560.12572 550000.00000
423197.16191 370000.00000
376757.80056 520000.00000
312592.30986 324500.00000
274836.77651 340000.00000
384276.92139 358803.00000
372969.10069 295000.00000
918112.10588 689000.00000
503412.12500 458000.00000
658757.23743 700000.00000
1082262.80878 985000.00000
375128.54031 365000.00000
950919.99482 855000.00000
925224.49980 760000.00000
591045.81424 565000.00000
672230.87195 550388.00000
893548.74991 1460000.00000
273294.71483 202000.00000
119763.61656 208000.00000
1670642.84751 1040000.00000
518400.93778 490000.00000
548980.21096 432500.00000
556869.40816 647000.00000
492576.52188 335000.00000
412105.40989 281000.00000
460021.84849 348000.00000
684312.13718 406250.00000
247936.25093 199000.00000
443389.86920 588000.00000
527149.62350 382500.00000
272991.60006 335000.00000
473648.67949 530000.00000
132883.51279 240000.00000
734463.37402 590000.00000
538326.00304 415000.00000
406615.08535 325000.00000
606842.11601 510000.00000
275426.10046 270000.00000
2491777.11148 2200000.00000
1256664.14225 1030000.00000
305794.65114 300000.00000
648173.96963 446000.00000
499629.50631 642450.00000
406281.87734 345000.00000
297013.58737 210000.00000
948346.60955 962000.00000
286928.10071 227950.00000
656183.59167 643000.00000
248974.30295 349950.00000
508590.27202 424950.00000
999287.86244 1060000.00000
711927.12761 797000.00000
538382.68637 415000.00000
833606.49063 745000.00000
585335.29318 490000.00000
1304311.07662 1480000.00000
648433.19112 750000.00000
413832.75958 375000.00000
473690.38981 300000.00000
198571.05978 312000.00000
497201.64394 626500.00000
442879.93520 229000.00000
481714.54897 607000.00000
1578656.89558 1400000.00000
491778.32563 447000.00000
176365.71635 168500.00000
403868.99284 430000.00000
436716.06605 419000.00000
210374.49808 155000.00000
423692.53350 130000.00000
583280.68529 463000.00000
878830.52737 838300.00000
375481.35160 325000.00000
600407.52832 705000.00000
311399.45204 361500.00000
485399.52078 615000.00000
410053.57831 540000.00000
705713.58527 650000.00000
348059.88719 381000.00000
426481.77358 455000.00000
190206.35288 258000.00000
695518.74921 610000.00000
132404.40310 264950.00000
415119.18852 394950.00000
166359.42865 277000.00000
436959.08832 390000.00000
474381.71900 450000.00000
989453.58446 931088.00000
879974.39644 705000.00000
208940.45492 295000.00000
267594.81954 266000.00000
521482.69605 575000.00000
538585.78710 571500.00000
317537.80076 331000.00000
382205.81440 320000.00000
1124139.70053 1150000.00000
161154.44928 219000.00000
649499.54572 650000.00000
365251.16396 555000.00000
382558.27164 405000.00000
824097.67795 850000.00000
344578.31068 300000.00000
402909.71841 535000.00000
624914.43601 440000.00000
895943.90024 864000.00000
491282.82204 402000.00000
391929.64120 364000.00000
774756.09124 458400.00000
741038.10767 428750.00000
831244.70901 650000.00000
555068.04038 396000.00000
672807.80515 635000.00000
441138.46109 328000.00000
456509.22158 615000.00000
515448.93442 382000.00000
1217207.12743 1450000.00000
239275.00956 175000.00000
540208.44428 605000.00000
344046.37849 295000.00000
574327.12353 463000.00000
515258.97194 832600.00000
269213.01429 255000.00000
680204.50647 735000.00000
546798.11018 449000.00000
891509.28519 930000.00000
480962.94503 505000.00000
409969.65090 285000.00000
359684.68725 320000.00000
499147.75044 357000.00000
614990.12122 690000.00000
659945.93044 470950.00000
240437.60991 240000.00000
505770.63832 470000.00000
1075374.90377 850000.00000
370367.88115 395825.00000
526971.03858 590000.00000
1961723.80193 1960000.00000
176598.15150 169900.00000
219307.94645 274950.00000
389407.58437 495000.00000
355250.60452 237500.00000
651280.05953 760000.00000
274623.21559 275000.00000
338602.97185 280000.00000
459439.23647 381500.00000
537946.61762 638150.00000
550808.60865 368000.00000
1092654.14786 999000.00000
583616.88814 645500.00000
267454.03705 260000.00000
400442.46293 457500.00000
447194.39153 741000.00000
397613.59080 302495.00000
281937.11242 279000.00000
498865.82333 390000.00000
502896.32530 605000.00000
675036.91548 735000.00000
749018.26268 892500.00000
344157.98754 265000.00000
644502.13768 575000.00000
374849.89786 445000.00000
503133.65064 440000.00000
746551.88053 775000.00000
551872.68319 665000.00000
375252.49305 346000.00000
540489.54709 616500.00000
592687.44284 420000.00000
766991.06869 505000.00000
677668.94346 600000.00000
1178247.75266 1250000.00000
385661.86745 363500.00000
377796.80765 410000.00000
514366.51058 430000.00000
708383.71472 800000.00000
469528.46865 250000.00000
441583.88579 360000.00000
327005.06314 192500.00000
490879.52351 427000.00000
556912.69555 563000.00000
325300.45663 251000.00000
373950.71529 279000.00000
682789.14195 1430000.00000
650606.57873 945000.00000
144310.97332 222500.00000
518573.88407 537000.00000
293420.70068 191000.00000
654802.24839 466000.00000
572991.13961 565000.00000
607374.06091 807000.00000
460313.43330 550000.00000
356710.10619 250000.00000
716765.40699 900000.00000
152579.09260 289000.00000
384979.74611 400000.00000
285713.11913 312000.00000
265605.00042 265000.00000
253409.07468 225000.00000
69533.35749 227000.00000
565502.64869 325000.00000
190529.55619 284000.00000
220656.31163 235000.00000
308795.92699 328000.00000
240567.50365 300000.00000
999902.79205 1150000.00000
885131.54643 725000.00000
410987.62217 305240.00000
273754.83051 190000.00000
336196.27703 334998.00000
969897.23289 775000.00000
242391.51645 415900.00000
560539.26196 465000.00000
531754.20262 485000.00000
594694.88970 440000.00000
948009.52781 715000.00000
649728.92384 359000.00000
702451.05520 685000.00000
782570.66276 815000.00000
515988.66788 499000.00000
317088.71677 255000.00000
630708.74444 405000.00000
373131.00182 362500.00000
344617.04588 299990.00000
372330.25817 197500.00000
660021.08723 382500.00000
247801.25575 238950.00000
1497022.33599 960000.00000
377894.71729 350000.00000
827557.09438 1250000.00000
417850.24418 565000.00000
482562.33920 460000.00000
811459.18112 740000.00000
550806.69084 580000.00000
427329.96115 350000.00000
334646.94299 351999.00000
420623.19294 454280.00000
446178.98330 560000.00000
772121.11241 840500.00000
271604.68254 249900.00000
336198.10088 369000.00000
798323.98149 780000.00000
429327.27193 345000.00000
291324.25590 185000.00000
478599.58336 375500.00000
981108.88929 1300000.00000
398179.03366 455000.00000
342091.44322 299950.00000
476722.30313 429000.00000
282470.70469 335000.00000
267503.37811 272000.00000
305907.00616 331500.00000
518003.33858 365000.00000
435813.76637 255000.00000
527293.85352 465000.00000
194249.08991 149900.00000
986389.61287 771150.00000
473979.41134 285750.00000
542994.03696 460000.00000
518154.27120 475000.00000
674708.19388 580000.00000
611525.81501 450000.00000
489037.12118 385000.00000
435887.62970 665000.00000
490621.74692 325000.00000
473473.75536 380000.00000
1873651.19685 2350000.00000
919248.66736 600000.00000
692295.56772 724950.00000
643627.03978 380000.00000
253053.06901 185900.00000
418014.12622 330000.00000
233801.61868 251200.00000
640543.32288 780000.00000
636394.56004 610000.00000
160393.22076 187000.00000
366616.24849 396675.00000
508424.23172 527700.00000
371093.33062 369000.00000
832607.00446 751000.00000
761621.93076 800000.00000
423979.75435 400000.00000
484524.00957 360000.00000
443990.61282 415000.00000
480535.97407 360000.00000
533077.74776 465000.00000
365696.02072 342000.00000
1030449.20322 1320000.00000
1419605.71160 1250000.00000
473554.79211 620047.00000
471387.04773 532500.00000
1062037.15440 900000.00000
608746.32015 679000.00000
725034.19145 598000.00000
575512.34337 583000.00000
379067.94138 314000.00000
349448.16837 387000.00000
404769.36306 240000.00000
499688.78436 372000.00000
212493.85557 300000.00000
303379.53842 340000.00000
1399062.39973 1450000.00000
470626.13839 341000.00000
77959.61573 191000.00000
447600.11006 650000.00000
818726.45735 1650000.00000
178063.31215 208000.00000
684173.93949 812000.00000
383273.09559 560000.00000
508301.33656 355000.00000
271379.59634 207000.00000
512679.72538 488000.00000
414246.55547 409000.00000
308302.21446 348500.00000
151876.36867 274000.00000
961344.64135 780000.00000
600591.34806 660000.00000
1344021.85542 1000000.00000
301303.22581 400000.00000
566127.58828 419950.00000
286723.44519 338000.00000
1069998.98966 1320000.00000
555036.20328 510000.00000
505438.17396 399000.00000
577601.93531 427000.00000
332930.02653 119500.00000
1388659.51865 1360000.00000
711788.91141 668750.00000
468697.42613 441000.00000
804266.95562 745000.00000
421853.07809 467000.00000
520009.79077 416500.00000
331585.92188 234000.00000
480490.19641 311000.00000
1018723.49545 750000.00000
455347.26199 568000.00000
274806.75025 270000.00000
494777.05042 450000.00000
736050.16629 850000.00000
406700.42878 325000.00000
316343.25674 363000.00000
363084.93501 526000.00000
251717.43058 225000.00000
834930.73681 535000.00000
547428.96457 336000.00000
792656.79489 765000.00000
242358.30967 229950.00000
657760.19095 667500.00000
733638.84263 465000.00000
379267.45601 220000.00000
283165.19960 188000.00000
499940.30192 410000.00000
604969.98053 728000.00000
1305052.93548 1330000.00000
702832.82800 625000.00000
421454.71548 487500.00000
496451.42039 454200.00000
286572.00023 405000.00000
267176.61281 530000.00000
703135.22202 667000.00000
430016.28621 290000.00000
473168.99859 612125.00000
935551.87161 760500.00000
504598.22627 370000.00000
430629.91851 255000.00000
474655.05865 546000.00000
203948.60907 212000.00000
518028.03933 442000.00000
1188195.07374 750000.00000
618518.77413 910000.00000
378580.65926 468000.00000
273047.08639 272000.00000
379776.41163 550000.00000
445298.25432 344950.00000
401910.53803 370000.00000
705065.99763 718000.00000
385188.13426 246000.00000
479554.98164 580000.00000
785591.25628 750000.00000
509786.47751 527950.00000
343335.31212 617000.00000
384534.86347 275000.00000
500506.75736 443500.00000
821300.84082 860000.00000
440051.87927 370000.00000
1388767.10543 965000.00000
701827.55176 536000.00000
286880.88856 255000.00000
556994.65931 500000.00000
374599.99271 385000.00000
367418.61255 427000.00000
434843.33881 450000.00000
388725.25532 449950.00000
374559.90012 312000.00000
1293608.14803 1300000.00000
252090.27770 240000.00000
796797.82865 601000.00000
1208237.48558 1660000.00000
493736.97129 364000.00000
887994.34050 1180000.00000
323524.45010 305000.00000
472162.04036 419950.00000
469857.02392 340000.00000
589794.74111 630000.00000
565095.28996 436000.00000
160200.34527 252700.00000
407782.36291 330000.00000
193533.47142 213500.00000
437681.16529 295000.00000
563135.76292 661000.00000
224825.87063 222000.00000
555380.00376 394000.00000
274622.72449 261000.00000
528535.61043 407500.00000
946985.39878 1900000.00000
415375.85545 525000.00000
431172.98827 491000.00000
636683.68962 500000.00000
554673.94638 405000.00000
260134.03639 226450.00000
158665.58800 199000.00000
831286.33811 1030000.00000
365444.20057 334950.00000
675868.86710 625000.00000
601398.39692 459000.00000
668148.09349 840000.00000
521534.77279 440000.00000
441178.20736 323000.00000
1119703.71879 1650000.00000
425281.23235 467000.00000
248996.15331 550000.00000
638450.55133 562000.00000
251299.43053 233000.00000
1302469.32839 1340000.00000
313185.98229 379500.00000
641487.06050 661000.00000
641828.75829 415000.00000
322316.07646 308000.00000
458310.06034 375000.00000
535606.87626 595000.00000
314890.44778 295000.00000
663902.07080 436800.00000
1326349.36850 900000.00000
591556.59211 589000.00000
828881.01629 900000.00000
182946.62977 168000.00000
482569.44089 599950.00000
373843.50818 339000.00000
1100851.82358 1080000.00000
671982.44320 460000.00000
248569.95242 203000.00000
303260.23896 408000.00000
646088.07837 818000.00000
466492.19597 535000.00000
588760.98656 754300.00000
668387.90797 500000.00000
479322.52891 260000.00000
452636.23756 399950.00000
487456.96808 396000.00000
1713926.18946 1080000.00000
599779.30542 625000.00000
535791.78540 385500.00000
975905.31756 1030000.00000
407890.69414 340000.00000
842966.10489 880000.00000
649060.70370 655000.00000
426759.53777 482000.00000
251023.29272 495000.00000
454404.75590 525000.00000
582549.83080 455000.00000
724642.77676 750000.00000
686644.31204 850000.00000
258668.46142 285000.00000
561942.84862 750000.00000
483757.20704 330000.00000
393859.38984 305000.00000
430388.12880 339950.00000
320154.74825 239950.00000
297093.52843 205000.00000
655439.36939 521000.00000
227961.07613 370000.00000
260822.24609 240000.00000
558675.12633 580000.00000
581012.00446 487250.00000
321297.49812 255000.00000
615803.73120 880000.00000
390693.41091 385000.00000
689382.01401 775000.00000
358848.31027 475000.00000
309703.58190 340000.00000
285996.23266 256000.00000
339334.98442 335000.00000
393916.89419 375000.00000
480043.70571 443000.00000
293123.62686 325000.00000
370035.88518 290000.00000
562918.31864 400000.00000
619239.25632 700000.00000
390001.38283 263500.00000
860844.14081 620000.00000
255648.47319 245000.00000
555420.97449 651000.00000
583076.15688 435000.00000
334597.79332 405000.00000
555333.85712 475000.00000
825226.35973 568000.00000
324652.85346 345000.00000
866618.87170 699000.00000
379290.64650 355000.00000
407926.04957 397990.00000
431157.74071 699999.00000
449434.62559 570000.00000
300856.48210 400000.00000
247177.76234 210000.00000
650863.88491 592500.00000
1035602.60981 960000.00000
463439.01291 352000.00000
305361.07809 215000.00000
354593.99820 248500.00000
455998.05370 275000.00000
701983.97785 635000.00000
359289.38001 357500.00000
557734.87663 229000.00000
534674.77529 650000.00000
828270.74909 800000.00000
745425.75528 660000.00000
224529.73024 288000.00000
554968.09059 426500.00000
373475.26445 400000.00000
366179.67355 546940.00000
659064.29925 485000.00000
393624.12278 308000.00000
555349.64610 580000.00000
885498.64670 650000.00000
483093.59443 645000.00000
253767.48797 225000.00000
384015.13338 435000.00000
403501.98143 495000.00000
310209.00772 239950.00000
488020.15007 444000.00000
